date,time,elevation
2023-05-27,23:15,2.148
2023-05-27,23:30,2.182
2023-05-27,23:45,2.215
2023-05-28,0:00,2.247
2023-05-28,0:15,2.276
2023-05-28,0:30,2.308
2023-05-28,0:45,2.341
2023-05-28,1:00,2.379
2023-05-28,1:15,2.426
2023-05-28,1:30,2.487
2023-05-28,1:45,2.553
2023-05-28,2:00,2.634
2023-05-28,2:15,2.728
2023-05-28,2:30,2.827
2023-05-28,2:45,2.932
2023-05-28,3:00,3.033
2023-05-28,3:15,3.134
2023-05-28,3:30,3.232
2023-05-28,3:45,3.325
2023-05-28,4:00,3.414
2023-05-28,4:15,3.493
2023-05-28,4:30,3.555
2023-05-28,4:45,3.593
2023-05-28,5:00,3.601
2023-05-28,5:15,3.589
2023-05-28,5:30,3.557
2023-05-28,5:45,3.534
2023-05-28,6:00,3.507
2023-05-28,6:15,3.486
2023-05-28,6:30,3.457
2023-05-28,6:45,3.415
2023-05-28,7:00,3.349
2023-05-28,7:15,3.268
2023-05-28,7:30,3.168
2023-05-28,7:45,3.062
2023-05-28,8:00,2.945
2023-05-28,8:15,2.816
2023-05-28,8:30,2.682
2023-05-28,8:45,2.547
2023-05-28,9:00,2.412
2023-05-28,9:15,2.287
2023-05-28,9:30,2.178
2023-05-28,9:45,2.091
2023-05-28,10:00,2.028
2023-05-28,10:15,1.989
2023-05-28,10:30,1.976
2023-05-28,10:45,1.984
2023-05-28,11:00,2.01
2023-05-28,11:15,2.059
2023-05-28,11:30,2.116
2023-05-28,11:45,2.182
2023-05-28,12:00,2.242
2023-05-28,12:15,2.294
2023-05-28,12:30,2.341
2023-05-28,12:45,2.38
2023-05-28,13:00,2.426
2023-05-28,13:15,2.473
2023-05-28,13:30,2.523
2023-05-28,13:45,2.579
2023-05-28,14:00,2.633
2023-05-28,14:15,2.7
2023-05-28,14:30,2.773
2023-05-28,14:45,2.864
2023-05-28,15:00,2.958
2023-05-28,15:15,3.068
2023-05-28,15:30,3.17
2023-05-28,15:45,3.281
2023-05-28,16:00,3.391
2023-05-28,16:15,3.495
2023-05-28,16:30,3.591
2023-05-28,16:45,3.679
2023-05-28,17:00,3.755
2023-05-28,17:15,3.814
2023-05-28,17:30,3.854
2023-05-28,17:45,3.876
2023-05-28,18:00,3.879
2023-05-28,18:15,3.866
2023-05-28,18:30,3.842
2023-05-28,18:45,3.813
2023-05-28,19:00,3.778
2023-05-28,19:15,3.739
2023-05-28,19:30,3.686
2023-05-28,19:45,3.614
2023-05-28,20:00,3.519
2023-05-28,20:15,3.408
2023-05-28,20:30,3.277
2023-05-28,20:45,3.142
2023-05-28,21:00,2.996
2023-05-28,21:15,2.851
2023-05-28,21:30,2.703
2023-05-28,21:45,2.556
2023-05-28,22:00,2.414
2023-05-28,22:15,2.292
2023-05-28,22:30,2.18
2023-05-28,22:45,2.098
2023-05-28,23:00,2.041
2023-05-28,23:15,2.017
2023-05-28,23:30,2.013
2023-05-28,23:45,2.035
2023-05-29,0:00,2.068
2023-05-29,0:15,2.104
2023-05-29,0:30,2.136
2023-05-29,0:45,2.17
2023-05-29,1:00,2.202
2023-05-29,1:15,2.235
2023-05-29,1:30,2.274
2023-05-29,1:45,2.314
2023-05-29,2:00,2.352
2023-05-29,2:15,2.392
2023-05-29,2:30,2.438
2023-05-29,2:45,2.489
2023-05-29,3:00,2.561
2023-05-29,3:15,2.649
2023-05-29,3:30,2.748
2023-05-29,3:45,2.848
2023-05-29,4:00,2.95
2023-05-29,4:15,3.045
2023-05-29,4:30,3.139
2023-05-29,4:45,3.229
2023-05-29,5:00,3.313
2023-05-29,5:15,3.378
2023-05-29,5:30,3.431
2023-05-29,5:45,3.465
2023-05-29,6:00,3.485
2023-05-29,6:15,3.483
2023-05-29,6:30,3.475
2023-05-29,6:45,3.458
2023-05-29,7:00,3.439
2023-05-29,7:15,3.416
2023-05-29,7:30,3.383
2023-05-29,7:45,3.347
2023-05-29,8:00,3.292
2023-05-29,8:15,3.222
2023-05-29,8:30,3.128
2023-05-29,8:45,3.02
2023-05-29,9:00,2.899
2023-05-29,9:15,2.762
2023-05-29,9:30,2.616
2023-05-29,9:45,2.469
2023-05-29,10:00,2.316
2023-05-29,10:15,2.165
2023-05-29,10:30,2.024
2023-05-29,10:45,1.908
2023-05-29,11:00,1.814
2023-05-29,11:15,1.748
2023-05-29,11:30,1.708
2023-05-29,11:45,1.696
2023-05-29,12:00,1.724
2023-05-29,12:15,1.776
2023-05-29,12:30,1.852
2023-05-29,12:45,1.92
2023-05-29,13:00,1.982
2023-05-29,13:15,2.039
2023-05-29,13:30,2.099
2023-05-29,13:45,2.152
2023-05-29,14:00,2.205
2023-05-29,14:15,2.257
2023-05-29,14:30,2.299
2023-05-29,14:45,2.346
2023-05-29,15:00,2.4
2023-05-29,15:15,2.469
2023-05-29,15:30,2.549
2023-05-29,15:45,2.644
2023-05-29,16:00,2.748
2023-05-29,16:15,2.871
2023-05-29,16:30,2.993
2023-05-29,16:45,3.125
2023-05-29,17:00,3.249
2023-05-29,17:15,3.369
2023-05-29,17:30,3.48
2023-05-29,17:45,3.585
2023-05-29,18:00,3.671
2023-05-29,18:15,3.75
2023-05-29,18:30,3.807
2023-05-29,18:45,3.848
2023-05-29,19:00,3.869
2023-05-29,19:15,3.878
2023-05-29,19:30,3.872
2023-05-29,19:45,3.861
2023-05-29,20:00,3.842
2023-05-29,20:15,3.815
2023-05-29,20:30,3.773
2023-05-29,20:45,3.719
2023-05-29,21:00,3.635
2023-05-29,21:15,3.527
2023-05-29,21:30,3.397
2023-05-29,21:45,3.25
2023-05-29,22:00,3.087
2023-05-29,22:15,2.921
2023-05-29,22:30,2.747
2023-05-29,22:45,2.576
2023-05-29,23:00,2.412
2023-05-29,23:15,2.255
2023-05-29,23:30,2.113
2023-05-29,23:45,1.997
2023-05-30,0:00,1.911
2023-05-30,0:15,1.862
2023-05-30,0:30,1.848
2023-05-30,0:45,1.876
2023-05-30,1:00,1.914
2023-05-30,1:15,1.961
2023-05-30,1:30,2.006
2023-05-30,1:45,2.044
2023-05-30,2:00,2.083
2023-05-30,2:15,2.127
2023-05-30,2:30,2.177
2023-05-30,2:45,2.222
2023-05-30,3:00,2.263
2023-05-30,3:15,2.3
2023-05-30,3:30,2.341
2023-05-30,3:45,2.394
2023-05-30,4:00,2.463
2023-05-30,4:15,2.556
2023-05-30,4:30,2.659
2023-05-30,4:45,2.771
2023-05-30,5:00,2.881
2023-05-30,5:15,2.993
2023-05-30,5:30,3.097
2023-05-30,5:45,3.203
2023-05-30,6:00,3.311
2023-05-30,6:15,3.409
2023-05-30,6:30,3.497
2023-05-30,6:45,3.558
2023-05-30,7:00,3.596
2023-05-30,7:15,3.602
2023-05-30,7:30,3.598
2023-05-30,7:45,3.595
2023-05-30,8:00,3.584
2023-05-30,8:15,3.572
2023-05-30,8:30,3.551
2023-05-30,8:45,3.512
2023-05-30,9:00,3.457
2023-05-30,9:15,3.389
2023-05-30,9:30,3.307
2023-05-30,9:45,3.204
2023-05-30,10:00,3.072
2023-05-30,10:15,2.916
2023-05-30,10:30,2.74
2023-05-30,10:45,2.552
2023-05-30,11:00,2.365
2023-05-30,11:15,2.182
2023-05-30,11:30,2.01
2023-05-30,11:45,1.862
2023-05-30,12:00,1.735
2023-05-30,12:15,1.639
2023-05-30,12:30,1.583
2023-05-30,12:45,1.571
2023-05-30,13:00,1.598
2023-05-30,13:15,1.649
2023-05-30,13:30,1.719
2023-05-30,13:45,1.795
2023-05-30,14:00,1.872
2023-05-30,14:15,1.945
2023-05-30,14:30,2.02
2023-05-30,14:45,2.087
2023-05-30,15:00,2.15
2023-05-30,15:15,2.205
2023-05-30,15:30,2.262
2023-05-30,15:45,2.318
2023-05-30,16:00,2.375
2023-05-30,16:15,2.445
2023-05-30,16:30,2.531
2023-05-30,16:45,2.638
2023-05-30,17:00,2.762
2023-05-30,17:15,2.899
2023-05-30,17:30,3.041
2023-05-30,17:45,3.175
2023-05-30,18:00,3.309
2023-05-30,18:15,3.438
2023-05-30,18:30,3.57
2023-05-30,18:45,3.691
2023-05-30,19:00,3.804
2023-05-30,19:15,3.892
2023-05-30,19:30,3.95
2023-05-30,19:45,3.98
2023-05-30,20:00,3.986
2023-05-30,20:15,3.974
2023-05-30,20:30,3.961
2023-05-30,20:45,3.942
2023-05-30,21:00,3.926
2023-05-30,21:15,3.9
2023-05-30,21:30,3.861
2023-05-30,21:45,3.792
2023-05-30,22:00,3.694
2023-05-30,22:15,3.567
2023-05-30,22:30,3.407
2023-05-30,22:45,3.232
2023-05-30,23:00,3.037
2023-05-30,23:15,2.827
2023-05-30,23:30,2.617
2023-05-30,23:45,2.408
2023-05-31,0:00,2.21
2023-05-31,0:15,2.029
2023-05-31,0:30,1.871
2023-05-31,0:45,1.746
2023-05-31,1:00,1.657
2023-05-31,1:15,1.621
2023-05-31,1:30,1.626
2023-05-31,1:45,1.665
2023-05-31,2:00,1.722
2023-05-31,2:15,1.781
2023-05-31,2:30,1.841
2023-05-31,2:45,1.904
2023-05-31,3:00,1.972
2023-05-31,3:15,2.041
2023-05-31,3:30,2.102
2023-05-31,3:45,2.156
2023-05-31,4:00,2.198
2023-05-31,4:15,2.245
2023-05-31,4:30,2.292
2023-05-31,4:45,2.361
2023-05-31,5:00,2.448
2023-05-31,5:15,2.553
2023-05-31,5:30,2.676
2023-05-31,5:45,2.806
2023-05-31,6:00,2.945
2023-05-31,6:15,3.087
2023-05-31,6:30,3.221
2023-05-31,6:45,3.35
2023-05-31,7:00,3.47
2023-05-31,7:15,3.586
2023-05-31,7:30,3.688
2023-05-31,7:45,3.767
2023-05-31,8:00,3.82
2023-05-31,8:15,3.837
2023-05-31,8:30,3.824
2023-05-31,8:45,3.794
2023-05-31,9:00,3.754
2023-05-31,9:15,3.72
2023-05-31,9:30,3.685
2023-05-31,9:45,3.648
2023-05-31,10:00,3.598
2023-05-31,10:15,3.524
2023-05-31,10:30,3.42
2023-05-31,10:45,3.283
2023-05-31,11:00,3.117
2023-05-31,11:15,2.931
2023-05-31,11:30,2.725
2023-05-31,11:45,2.508
2023-05-31,12:00,2.29
2023-05-31,12:15,2.086
2023-05-31,12:30,1.894
2023-05-31,12:45,1.72
2023-05-31,13:00,1.575
2023-05-31,13:15,1.469
2023-05-31,13:30,1.415
2023-05-31,13:45,1.425
2023-05-31,14:00,1.482
2023-05-31,14:15,1.567
2023-05-31,14:30,1.665
2023-05-31,14:45,1.767
2023-05-31,15:00,1.868
2023-05-31,15:15,1.969
2023-05-31,15:30,2.071
2023-05-31,15:45,2.16
2023-05-31,16:00,2.231
2023-05-31,16:15,2.29
2023-05-31,16:30,2.339
2023-05-31,16:45,2.386
2023-05-31,17:00,2.452
2023-05-31,17:15,2.543
2023-05-31,17:30,2.66
2023-05-31,17:45,2.801
2023-05-31,18:00,2.952
2023-05-31,18:15,3.109
2023-05-31,18:30,3.275
2023-05-31,18:45,3.441
2023-05-31,19:00,3.613
2023-05-31,19:15,3.771
2023-05-31,19:30,3.921
2023-05-31,19:45,4.052
2023-05-31,20:00,4.16
2023-05-31,20:15,4.229
2023-05-31,20:30,4.267
2023-05-31,20:45,4.279
2023-05-31,21:00,4.258
2023-05-31,21:15,4.232
2023-05-31,21:30,4.203
2023-05-31,21:45,4.174
2023-05-31,22:00,4.141
2023-05-31,22:15,4.099
2023-05-31,22:30,4.034
2023-05-31,22:45,3.938
2023-05-31,23:00,3.8
2023-05-31,23:15,3.625
2023-05-31,23:30,3.417
2023-05-31,23:45,3.185
2023-06-01,0:00,2.942
2023-06-01,0:15,2.684
2023-06-01,0:30,2.425
2023-06-01,0:45,2.168
2023-06-01,1:00,1.933
2023-06-01,1:15,1.727
2023-06-01,1:30,1.565
2023-06-01,1:45,1.458
2023-06-01,2:00,1.415
2023-06-01,2:15,1.434
2023-06-01,2:30,1.493
2023-06-01,2:45,1.564
2023-06-01,3:00,1.641
2023-06-01,3:15,1.714
2023-06-01,3:30,1.796
2023-06-01,3:45,1.884
2023-06-01,4:00,1.972
2023-06-01,4:15,2.053
2023-06-01,4:30,2.117
2023-06-01,4:45,2.159
2023-06-01,5:00,2.203
2023-06-01,5:15,2.254
2023-06-01,5:30,2.329
2023-06-01,5:45,2.439
2023-06-01,6:00,2.571
2023-06-01,6:15,2.717
2023-06-01,6:30,2.874
2023-06-01,6:45,3.037
2023-06-01,7:00,3.2
2023-06-01,7:15,3.362
2023-06-01,7:30,3.522
2023-06-01,7:45,3.668
2023-06-01,8:00,3.798
2023-06-01,8:15,3.9
2023-06-01,8:30,3.979
2023-06-01,8:45,4.027
2023-06-01,9:00,4.052
2023-06-01,9:15,4.048
2023-06-01,9:30,4.02
2023-06-01,9:45,3.975
2023-06-01,10:00,3.923
2023-06-01,10:15,3.877
2023-06-01,10:30,3.838
2023-06-01,10:45,3.793
2023-06-01,11:00,3.726
2023-06-01,11:15,3.624
2023-06-01,11:30,3.473
2023-06-01,11:45,3.281
2023-06-01,12:00,3.059
2023-06-01,12:15,2.823
2023-06-01,12:30,2.574
2023-06-01,12:45,2.313
2023-06-01,13:00,2.059
2023-06-01,13:15,1.818
2023-06-01,13:30,1.603
2023-06-01,13:45,1.429
2023-06-01,14:00,1.296
2023-06-01,14:15,1.239
2023-06-01,14:30,1.25
2023-06-01,14:45,1.306
2023-06-01,15:00,1.393
2023-06-01,15:15,1.503
2023-06-01,15:30,1.62
2023-06-01,15:45,1.755
2023-06-01,16:00,1.883
2023-06-01,16:15,2
2023-06-01,16:30,2.108
2023-06-01,16:45,2.198
2023-06-01,17:00,2.266
2023-06-01,17:15,2.326
2023-06-01,17:30,2.388
2023-06-01,17:45,2.461
2023-06-01,18:00,2.56
2023-06-01,18:15,2.693
2023-06-01,18:30,2.843
2023-06-01,18:45,3.012
2023-06-01,19:00,3.192
2023-06-01,19:15,3.372
2023-06-01,19:30,3.557
2023-06-01,19:45,3.742
2023-06-01,20:00,3.917
2023-06-01,20:15,4.082
2023-06-01,20:30,4.217
2023-06-01,20:45,4.316
2023-06-01,21:00,4.387
2023-06-01,21:15,4.433
2023-06-01,21:30,4.454
2023-06-01,21:45,4.447
2023-06-01,22:00,4.417
2023-06-01,22:15,4.369
2023-06-01,22:30,4.314
2023-06-01,22:45,4.267
2023-06-01,23:00,4.219
2023-06-01,23:15,4.162
2023-06-01,23:30,4.071
2023-06-01,23:45,3.931
2023-06-02,0:00,3.739
2023-06-02,0:15,3.499
2023-06-02,0:30,3.232
2023-06-02,0:45,2.948
2023-06-02,1:00,2.65
2023-06-02,1:15,2.354
2023-06-02,1:30,2.063
2023-06-02,1:45,1.79
2023-06-02,2:00,1.547
2023-06-02,2:15,1.357
2023-06-02,2:30,1.227
2023-06-02,2:45,1.181
2023-06-02,3:00,1.211
2023-06-02,3:15,1.278
2023-06-02,3:30,1.364
2023-06-02,3:45,1.468
2023-06-02,4:00,1.579
2023-06-02,4:15,1.704
2023-06-02,4:30,1.816
2023-06-02,4:45,1.924
2023-06-02,5:00,2.022
2023-06-02,5:15,2.099
2023-06-02,5:30,2.152
2023-06-02,5:45,2.197
2023-06-02,6:00,2.237
2023-06-02,6:15,2.304
2023-06-02,6:30,2.411
2023-06-02,6:45,2.559
2023-06-02,7:00,2.73
2023-06-02,7:15,2.915
2023-06-02,7:30,3.103
2023-06-02,7:45,3.284
2023-06-02,8:00,3.471
2023-06-02,8:15,3.639
2023-06-02,8:30,3.807
2023-06-02,8:45,3.947
2023-06-02,9:00,4.057
2023-06-02,9:15,4.14
2023-06-02,9:30,4.194
2023-06-02,9:45,4.217
2023-06-02,10:00,4.209
2023-06-02,10:15,4.18
2023-06-02,10:30,4.135
2023-06-02,10:45,4.081
2023-06-02,11:00,4.036
2023-06-02,11:15,3.999
2023-06-02,11:30,3.961
2023-06-02,11:45,3.896
2023-06-02,12:00,3.782
2023-06-02,12:15,3.605
2023-06-02,12:30,3.384
2023-06-02,12:45,3.134
2023-06-02,13:00,2.861
2023-06-02,13:15,2.569
2023-06-02,13:30,2.268
2023-06-02,13:45,1.974
2023-06-02,14:00,1.695
2023-06-02,14:15,1.451
2023-06-02,14:30,1.254
2023-06-02,14:45,1.12
2023-06-02,15:00,1.072
2023-06-02,15:15,1.102
2023-06-02,15:30,1.169
2023-06-02,15:45,1.273
2023-06-02,16:00,1.403
2023-06-02,16:15,1.544
2023-06-02,16:30,1.693
2023-06-02,16:45,1.827
2023-06-02,17:00,1.956
2023-06-02,17:15,2.061
2023-06-02,17:30,2.15
2023-06-02,17:45,2.219
2023-06-02,18:00,2.273
2023-06-02,18:15,2.332
2023-06-02,18:30,2.411
2023-06-02,18:45,2.525
2023-06-02,19:00,2.67
2023-06-02,19:15,2.846
2023-06-02,19:30,3.036
2023-06-02,19:45,3.229
2023-06-02,20:00,3.433
2023-06-02,20:15,3.631
2023-06-02,20:30,3.831
2023-06-02,20:45,4.021
2023-06-02,21:00,4.179
2023-06-02,21:15,4.309
2023-06-02,21:30,4.401
2023-06-02,21:45,4.459
2023-06-02,22:00,4.486
2023-06-02,22:15,4.491
2023-06-02,22:30,4.467
2023-06-02,22:45,4.43
2023-06-02,23:00,4.374
2023-06-02,23:15,4.324
2023-06-02,23:30,4.274
2023-06-02,23:45,4.227
2023-06-03,0:00,4.162
2023-06-03,0:15,4.053
2023-06-03,0:30,3.884
2023-06-03,0:45,3.661
2023-06-03,1:00,3.399
2023-06-03,1:15,3.108
2023-06-03,1:30,2.797
2023-06-03,1:45,2.475
2023-06-03,2:00,2.143
2023-06-03,2:15,1.824
2023-06-03,2:30,1.53
2023-06-03,2:45,1.282
2023-06-03,3:00,1.089
2023-06-03,3:15,0.979
2023-06-03,3:30,0.963
2023-06-03,3:45,1.002
2023-06-03,4:00,1.075
2023-06-03,4:15,1.188
2023-06-03,4:30,1.313
2023-06-03,4:45,1.453
2023-06-03,5:00,1.588
2023-06-03,5:15,1.713
2023-06-03,5:30,1.827
2023-06-03,5:45,1.927
2023-06-03,6:00,2
2023-06-03,6:15,2.054
2023-06-03,6:30,2.102
2023-06-03,6:45,2.166
2023-06-03,7:00,2.263
2023-06-03,7:15,2.399
2023-06-03,7:30,2.569
2023-06-03,7:45,2.766
2023-06-03,8:00,2.974
2023-06-03,8:15,3.177
2023-06-03,8:30,3.388
2023-06-03,8:45,3.595
2023-06-03,9:00,3.792
2023-06-03,9:15,3.969
2023-06-03,9:30,4.138
2023-06-03,9:45,4.253
2023-06-03,10:00,4.343
2023-06-03,10:15,4.396
2023-06-03,10:30,4.418
2023-06-03,10:45,4.41
2023-06-03,11:00,4.368
2023-06-03,11:15,4.311
2023-06-03,11:30,4.253
2023-06-03,11:45,4.21
2023-06-03,12:00,4.177
2023-06-03,12:15,4.143
2023-06-03,12:30,4.069
2023-06-03,12:45,3.935
2023-06-03,13:00,3.731
2023-06-03,13:15,3.483
2023-06-03,13:30,3.205
2023-06-03,13:45,2.908
2023-06-03,14:00,2.597
2023-06-03,14:15,2.279
2023-06-03,14:30,1.965
2023-06-03,14:45,1.658
2023-06-03,15:00,1.395
2023-06-03,15:15,1.182
2023-06-03,15:30,1.041
2023-06-03,15:45,0.999
2023-06-03,16:00,1.034
2023-06-03,16:15,1.112
2023-06-03,16:30,1.236
2023-06-03,16:45,1.383
2023-06-03,17:00,1.537
2023-06-03,17:15,1.698
2023-06-03,17:30,1.843
2023-06-03,17:45,1.975
2023-06-03,18:00,2.08
2023-06-03,18:15,2.167
2023-06-03,18:30,2.23
2023-06-03,18:45,2.281
2023-06-03,19:00,2.34
2023-06-03,19:15,2.431
2023-06-03,19:30,2.557
2023-06-03,19:45,2.717
2023-06-03,20:00,2.904
2023-06-03,20:15,3.106
2023-06-03,20:30,3.318
2023-06-03,20:45,3.524
2023-06-03,21:00,3.757
2023-06-03,21:15,3.96
2023-06-03,21:30,4.16
2023-06-03,21:45,4.328
2023-06-03,22:00,4.46
2023-06-03,22:15,4.556
2023-06-03,22:30,4.618
2023-06-03,22:45,4.653
2023-06-03,23:00,4.652
2023-06-03,23:15,4.621
2023-06-03,23:30,4.565
2023-06-03,23:45,4.502
2023-06-04,0:00,4.447
2023-06-04,0:15,4.402
2023-06-04,0:30,4.359
2023-06-04,0:45,4.286
2023-06-04,1:00,4.158
2023-06-04,1:15,3.96
2023-06-04,1:30,3.707
2023-06-04,1:45,3.419
2023-06-04,2:00,3.106
2023-06-04,2:15,2.774
2023-06-04,2:30,2.428
2023-06-04,2:45,2.075
2023-06-04,3:00,1.734
2023-06-04,3:15,1.427
2023-06-04,3:30,1.169
2023-06-04,3:45,0.967
2023-06-04,4:00,0.873
2023-06-04,4:15,0.869
2023-06-04,4:30,0.915
2023-06-04,4:45,0.998
2023-06-04,5:00,1.126
2023-06-04,5:15,1.276
2023-06-04,5:30,1.44
2023-06-04,5:45,1.594
2023-06-04,6:00,1.728
2023-06-04,6:15,1.846
2023-06-04,6:30,1.946
2023-06-04,6:45,2.014
2023-06-04,7:00,2.067
2023-06-04,7:15,2.12
2023-06-04,7:30,2.196
2023-06-04,7:45,2.303
2023-06-04,8:00,2.454
2023-06-04,8:15,2.629
2023-06-04,8:30,2.831
2023-06-04,8:45,3.041
2023-06-04,9:00,3.261
2023-06-04,9:15,3.482
2023-06-04,9:30,3.703
2023-06-04,9:45,3.92
2023-06-04,10:00,4.092
2023-06-04,10:15,4.26
2023-06-04,10:30,4.373
2023-06-04,10:45,4.457
2023-06-04,11:00,4.511
2023-06-04,11:15,4.535
2023-06-04,11:30,4.524
2023-06-04,11:45,4.476
2023-06-04,12:00,4.415
2023-06-04,12:15,4.359
2023-06-04,12:30,4.318
2023-06-04,12:45,4.301
2023-06-04,13:00,4.272
2023-06-04,13:15,4.196
2023-06-04,13:30,4.042
2023-06-04,13:45,3.818
2023-06-04,14:00,3.547
2023-06-04,14:15,3.249
2023-06-04,14:30,2.936
2023-06-04,14:45,2.611
2023-06-04,15:00,2.27
2023-06-04,15:15,1.931
2023-06-04,15:30,1.612
2023-06-04,15:45,1.334
2023-06-04,16:00,1.114
2023-06-04,16:15,0.972
2023-06-04,16:30,0.941
2023-06-04,16:45,0.986
2023-06-04,17:00,1.069
2023-06-04,17:15,1.201
2023-06-04,17:30,1.357
2023-06-04,17:45,1.523
2023-06-04,18:00,1.689
2023-06-04,18:15,1.847
2023-06-04,18:30,1.987
2023-06-04,18:45,2.104
2023-06-04,19:00,2.19
2023-06-04,19:15,2.254
2023-06-04,19:30,2.302
2023-06-04,19:45,2.366
2023-06-04,20:00,2.46
2023-06-04,20:15,2.594
2023-06-04,20:30,2.77
2023-06-04,20:45,2.962
2023-06-04,21:00,3.182
2023-06-04,21:15,3.398
2023-06-04,21:30,3.627
2023-06-04,21:45,3.859
2023-06-04,22:00,4.079
2023-06-04,22:15,4.281
2023-06-04,22:30,4.438
2023-06-04,22:45,4.565
2023-06-04,23:00,4.65
2023-06-04,23:15,4.702
2023-06-04,23:30,4.724
2023-06-04,23:45,4.712
2023-06-05,0:00,4.667
2023-06-05,0:15,4.598
2023-06-05,0:30,4.524
2023-06-05,0:45,4.466
2023-06-05,1:00,4.429
2023-06-05,1:15,4.393
2023-06-05,1:30,4.327
2023-06-05,1:45,4.19
2023-06-05,2:00,3.974
2023-06-05,2:15,3.702
2023-06-05,2:30,3.396
2023-06-05,2:45,3.065
2023-06-05,3:00,2.716
2023-06-05,3:15,2.345
2023-06-05,3:30,1.978
2023-06-05,3:45,1.62
2023-06-05,4:00,1.3
2023-06-05,4:15,1.03
2023-06-05,4:30,0.839
2023-06-05,4:45,0.77
2023-06-05,5:00,0.784
2023-06-05,5:15,0.834
2023-06-05,5:30,0.935
2023-06-05,5:45,1.077
2023-06-05,6:00,1.243
2023-06-05,6:15,1.415
2023-06-05,6:30,1.573
2023-06-05,6:45,1.714
2023-06-05,7:00,1.837
2023-06-05,7:15,1.934
2023-06-05,7:30,2.001
2023-06-05,7:45,2.047
2023-06-05,8:00,2.102
2023-06-05,8:15,2.179
2023-06-05,8:30,2.296
2023-06-05,8:45,2.456
2023-06-05,9:00,2.642
2023-06-05,9:15,2.853
2023-06-05,9:30,3.069
2023-06-05,9:45,3.296
2023-06-05,10:00,3.532
2023-06-05,10:15,3.755
2023-06-05,10:30,3.98
2023-06-05,10:45,4.159
2023-06-05,11:00,4.313
2023-06-05,11:15,4.416
2023-06-05,11:30,4.493
2023-06-05,11:45,4.552
2023-06-05,12:00,4.585
2023-06-05,12:15,4.581
2023-06-05,12:30,4.54
2023-06-05,12:45,4.473
2023-06-05,13:00,4.416
2023-06-05,13:15,4.384
2023-06-05,13:30,4.364
2023-06-05,13:45,4.338
2023-06-05,14:00,4.259
2023-06-05,14:15,4.105
2023-06-05,14:30,3.868
2023-06-05,14:45,3.584
2023-06-05,15:00,3.273
2023-06-05,15:15,2.941
2023-06-05,15:30,2.603
2023-06-05,15:45,2.249
2023-06-05,16:00,1.901
2023-06-05,16:15,1.574
2023-06-05,16:30,1.292
2023-06-05,16:45,1.063
2023-06-05,17:00,0.924
2023-06-05,17:15,0.903
2023-06-05,17:30,0.954
2023-06-05,17:45,1.05
2023-06-05,18:00,1.182
2023-06-05,18:15,1.34
2023-06-05,18:30,1.512
2023-06-05,18:45,1.678
2023-06-05,19:00,1.834
2023-06-05,19:15,1.974
2023-06-05,19:30,2.082
2023-06-05,19:45,2.169
2023-06-05,20:00,2.231
2023-06-05,20:15,2.288
2023-06-05,20:30,2.356
2023-06-05,20:45,2.465
2023-06-05,21:00,2.609
2023-06-05,21:15,2.785
2023-06-05,21:30,2.992
2023-06-05,21:45,3.199
2023-06-05,22:00,3.418
2023-06-05,22:15,3.647
2023-06-05,22:30,3.872
2023-06-05,22:45,4.088
2023-06-05,23:00,4.281
2023-06-05,23:15,4.44
2023-06-05,23:30,4.562
2023-06-05,23:45,4.648
2023-06-06,0:00,4.705
2023-06-06,0:15,4.731
2023-06-06,0:30,4.719
2023-06-06,0:45,4.665
2023-06-06,1:00,4.59
2023-06-06,1:15,4.515
2023-06-06,1:30,4.464
2023-06-06,1:45,4.43
2023-06-06,2:00,4.401
2023-06-06,2:15,4.331
2023-06-06,2:30,4.185
2023-06-06,2:45,3.961
2023-06-06,3:00,3.684
2023-06-06,3:15,3.373
2023-06-06,3:30,3.039
2023-06-06,3:45,2.689
2023-06-06,4:00,2.321
2023-06-06,4:15,1.95
2023-06-06,4:30,1.592
2023-06-06,4:45,1.272
2023-06-06,5:00,1.005
2023-06-06,5:15,0.821
2023-06-06,5:30,0.748
2023-06-06,5:45,0.759
2023-06-06,6:00,0.801
2023-06-06,6:15,0.896
2023-06-06,6:30,1.032
2023-06-06,6:45,1.204
2023-06-06,7:00,1.386
2023-06-06,7:15,1.547
2023-06-06,7:30,1.691
2023-06-06,7:45,1.809
2023-06-06,8:00,1.907
2023-06-06,8:15,1.972
2023-06-06,8:30,2.016
2023-06-06,8:45,2.07
2023-06-06,9:00,2.146
2023-06-06,9:15,2.265
2023-06-06,9:30,2.423
2023-06-06,9:45,2.609
2023-06-06,10:00,2.815
2023-06-06,10:15,3.029
2023-06-06,10:30,3.249
2023-06-06,10:45,3.48
2023-06-06,11:00,3.708
2023-06-06,11:15,3.926
2023-06-06,11:30,4.133
2023-06-06,11:45,4.295
2023-06-06,12:00,4.421
2023-06-06,12:15,4.499
2023-06-06,12:30,4.563
2023-06-06,12:45,4.595
2023-06-06,13:00,4.597
2023-06-06,13:15,4.563
2023-06-06,13:30,4.507
2023-06-06,13:45,4.454
2023-06-06,14:00,4.425
2023-06-06,14:15,4.408
2023-06-06,14:30,4.388
2023-06-06,14:45,4.312
2023-06-06,15:00,4.162
2023-06-06,15:15,3.933
2023-06-06,15:30,3.657
2023-06-06,15:45,3.352
2023-06-06,16:00,3.027
2023-06-06,16:15,2.691
